timestamp,load_mw,temp_c,humidity,wind_ms,rain_mm,load_stress_index,rain_stress_index,wind_stress_index,feeder_congestion_index,voltage_drop_index,maintenance_flag,neighbor_outage_reports,transformer_age_years,payment_day_flag,reserve_margin_index,fuel_supply_risk_index,hydro_inflow_stress_index,vegetation_risk_index,protection_miscoordination_index,scada_telecom_risk_index,non_technical_loss_index,asset_health_index,der_backup_risk_index,primary_outage_driver,outage,duration_min
2026-02-01 03:00:00,40.985,18.54,86.63,2.99,1.36,0.0,0.076,0.0,0.0,0.056,0,0,6.6,0,0.098,0.061,0.082,0.301,0.176,0.138,0.194,0.378,0.137,routine_load,0,0.0
2026-02-01 04:00:00,43.988,19.66,75.24,3.3,0.0,0.0,0.0,0.085,0.0,0.072,0,0,7.3,0,0.088,0.01,0.098,0.296,0.065,0.063,0.205,0.419,0.129,routine_load,0,0.0
2026-02-01 05:00:00,42.612,21.97,88.57,4.04,4.69,0.0,0.261,0.297,0.041,0.021,0,0,7.1,0,0.023,0.0,0.115,0.44,0.104,0.093,0.27,0.403,0.149,routine_load,0,0.0
2026-02-01 06:00:00,42.407,22.72,62.74,3.86,0.0,0.0,0.0,0.246,0.0,0.052,0,0,6.6,0,0.0,0.049,0.292,0.336,0.136,0.115,0.236,0.374,0.184,routine_load,0,0.0
2026-02-01 07:00:00,49.75,22.88,56.0,2.15,0.0,0.097,0.0,0.0,0.0,0.0,0,0,7.7,0,0.077,0.077,0.212,0.274,0.055,0.083,0.2,0.428,0.158,routine_load,0,0.0
2026-02-01 08:00:00,56.173,24.26,52.3,4.05,0.0,0.454,0.0,0.301,0.174,0.24,0,0,6.8,0,0.192,0.0,0.115,0.349,0.115,0.108,0.271,0.444,0.149,routine_load,0,0.0
2026-02-01 09:00:00,56.828,26.39,49.85,2.17,0.0,0.49,0.0,0.0,0.192,0.269,0,0,6.8,0,0.397,0.042,0.226,0.274,0.138,0.042,0.192,0.449,0.158,routine_load,0,0.0
2026-02-01 10:00:00,53.124,27.55,52.32,3.4,0.0,0.285,0.0,0.115,0.0,0.0,0,0,7.9,0,0.177,0.114,0.14,0.303,0.088,0.027,0.214,0.439,0.155,routine_load,0,0.0
2026-02-01 11:00:00,53.513,26.76,65.1,2.24,2.16,0.306,0.12,0.0,0.101,0.126,0,0,8.2,0,0.252,0.039,0.097,0.316,0.154,0.094,0.178,0.49,0.214,routine_load,0,0.0
2026-02-01 12:00:00,40.433,26.81,49.28,4.2,0.0,0.0,0.0,0.343,0.0,0.0,0,0,8.8,0,0.02,0.023,0.156,0.36,0.161,0.077,0.138,0.488,0.163,routine_load,0,0.0
2026-02-01 13:00:00,48.031,26.86,65.62,1.63,4.66,0.002,0.259,0.0,0.039,0.078,0,2,6.7,0,0.101,0.018,0.086,0.365,0.068,0.094,0.203,0.392,0.115,neighbor_reports,0,0.0
2026-02-01 14:00:00,42.114,28.44,37.57,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.7,0,0.048,0.0,0.036,0.274,0.088,0.116,0.229,0.427,0.093,routine_load,0,0.0
2026-02-01 15:00:00,47.013,28.02,43.55,1.7,0.0,0.0,0.0,0.0,0.0,0.041,0,0,6.8,0,0.0,0.0,0.03,0.274,0.139,0.11,0.313,0.385,0.123,routine_load,0,0.0
2026-02-01 16:00:00,52.325,26.48,54.95,1.26,0.0,0.24,0.0,0.0,0.0,0.052,0,0,7.5,0,0.199,0.087,0.19,0.274,0.187,0.022,0.199,0.428,0.217,routine_load,0,0.0
2026-02-01 17:00:00,56.719,24.85,72.1,0.64,2.47,0.484,0.137,0.0,0.453,0.35,0,0,7.4,0,0.345,0.148,0.126,0.322,0.24,0.126,0.21,0.53,0.164,routine_load,0,0.0
2026-02-01 18:00:00,59.305,25.4,31.46,2.84,0.0,0.628,0.0,0.0,0.35,0.337,0,0,6.4,0,0.627,0.125,0.079,0.274,0.178,0.1,0.182,0.46,0.16,low_reserve_margin,0,0.0
2026-02-01 19:00:00,59.773,24.8,49.22,0.91,0.0,0.654,0.0,0.0,0.373,0.172,0,0,7.8,0,0.645,0.144,0.152,0.274,0.217,0.054,0.131,0.507,0.199,low_reserve_margin,0,0.0
2026-02-01 20:00:00,63.519,21.3,59.97,0.98,0.0,0.862,0.0,0.0,0.544,0.406,0,0,7.5,0,0.675,0.011,0.059,0.274,0.213,0.103,0.177,0.555,0.091,low_reserve_margin,0,0.0
2026-02-01 21:00:00,64.969,19.8,77.43,1.52,16.78,0.943,0.932,0.0,0.567,0.776,0,2,7.8,0,0.638,0.021,0.079,0.601,0.268,0.153,0.184,0.641,0.105,voltage_drop,1,100.9
2026-02-01 22:00:00,54.512,20.89,83.88,1.94,7.8,0.362,0.433,0.0,0.178,0.189,0,0,6.9,0,0.097,0.0,0.156,0.426,0.135,0.115,0.266,0.437,0.116,heavy_rain,0,0.0
2026-02-01 23:00:00,52.503,19.53,80.48,1.56,6.3,0.25,0.35,0.0,0.147,0.138,0,0,8.6,0,0.181,0.0,0.228,0.397,0.117,0.137,0.204,0.518,0.201,routine_load,0,0.0
2026-02-02 00:00:00,37.86,19.25,62.94,2.97,0.0,0.0,0.0,0.0,0.27,0.092,0,1,7.5,0,0.045,0.086,0.08,0.269,0.178,0.038,0.17,0.467,0.171,routine_load,0,0.0
2026-02-02 01:00:00,41.522,19.16,84.92,2.67,5.44,0.0,0.302,0.0,0.309,0.237,0,0,7.6,0,0.0,0.0,0.091,0.375,0.148,0.059,0.237,0.5,0.135,routine_load,0,0.0
2026-02-02 02:00:00,47.705,18.95,81.45,2.81,10.97,0.0,0.609,0.0,0.263,0.149,0,0,8.1,0,0.0,0.008,0.137,0.483,0.206,0.151,0.216,0.508,0.123,heavy_rain,0,0.0
2026-02-02 03:00:00,44.082,19.13,65.87,3.4,0.0,0.0,0.0,0.114,0.207,0.085,0,0,7.4,0,0.0,0.022,0.178,0.298,0.197,0.055,0.211,0.451,0.168,routine_load,0,0.0
2026-02-02 04:00:00,40.338,20.74,70.35,2.57,0.0,0.0,0.0,0.0,0.197,0.156,0,0,7.0,0,0.0,0.095,0.163,0.269,0.156,0.08,0.239,0.438,0.166,routine_load,0,0.0
2026-02-02 05:00:00,43.104,21.79,62.77,2.86,0.0,0.0,0.0,0.0,0.229,0.115,1,0,7.9,0,0.0,0.041,0.124,0.269,0.175,0.05,0.119,0.49,0.174,maintenance,0,0.0
2026-02-02 06:00:00,41.523,22.07,59.57,3.28,0.0,0.0,0.0,0.081,0.018,0.0,0,0,7.3,0,0.003,0.005,0.139,0.29,0.117,0.0,0.075,0.409,0.181,routine_load,0,0.0
2026-02-02 07:00:00,53.936,22.88,52.43,3.92,0.0,0.33,0.0,0.262,0.283,0.305,0,1,7.9,0,0.083,0.041,0.158,0.335,0.11,0.068,0.183,0.527,0.143,routine_load,0,0.0
2026-02-02 08:00:00,52.421,24.1,60.16,3.0,0.0,0.246,0.0,0.0,0.12,0.099,0,0,7.3,0,0.213,0.094,0.234,0.269,0.16,0.096,0.154,0.44,0.201,routine_load,0,0.0
2026-02-02 09:00:00,56.286,24.64,72.12,2.79,0.94,0.46,0.052,0.0,0.282,0.285,0,0,8.5,0,0.103,0.004,0.191,0.287,0.094,0.066,0.237,0.557,0.185,routine_load,0,0.0
2026-02-02 10:00:00,58.385,26.58,76.08,1.32,4.77,0.577,0.265,0.0,0.264,0.278,0,0,7.4,0,0.343,0.0,0.105,0.362,0.206,0.084,0.173,0.491,0.131,routine_load,0,0.0
2026-02-02 11:00:00,49.064,26.18,53.53,2.07,0.0,0.059,0.0,0.0,0.232,0.173,0,0,7.1,0,0.107,0.0,0.071,0.269,0.143,0.028,0.285,0.452,0.104,routine_load,0,0.0
2026-02-02 12:00:00,41.106,27.51,53.5,1.14,0.0,0.0,0.0,0.0,0.228,0.076,0,0,7.6,0,0.0,0.158,0.179,0.269,0.11,0.094,0.248,0.461,0.267,routine_load,0,0.0
2026-02-02 13:00:00,40.289,27.2,52.81,1.06,0.0,0.0,0.0,0.0,0.277,0.13,0,0,7.2,0,0.0,0.0,0.083,0.269,0.163,0.008,0.219,0.454,0.108,routine_load,0,0.0
2026-02-02 14:00:00,43.862,26.8,52.33,2.06,0.0,0.0,0.0,0.0,0.103,0.0,0,0,7.0,0,0.004,0.041,0.167,0.269,0.16,0.056,0.239,0.399,0.121,routine_load,0,0.0
2026-02-02 15:00:00,50.31,28.06,40.36,3.92,0.0,0.128,0.0,0.262,0.172,0.23,0,0,8.1,0,0.0,0.0,0.184,0.335,0.185,0.143,0.13,0.51,0.202,routine_load,0,0.0
2026-02-02 16:00:00,55.085,26.22,43.35,1.57,0.0,0.394,0.0,0.0,0.404,0.358,0,0,6.8,0,0.174,0.179,0.199,0.269,0.234,0.031,0.138,0.488,0.156,routine_load,0,0.0
2026-02-02 17:00:00,58.325,24.96,41.79,1.57,0.0,0.574,0.0,0.0,0.59,0.337,0,0,7.9,0,0.393,0.005,0.092,0.269,0.2,0.083,0.121,0.571,0.161,feeder_congestion,0,0.0
2026-02-02 18:00:00,62.652,23.92,43.08,0.77,0.0,0.814,0.0,0.0,0.657,0.596,0,0,8.2,0,0.597,0.069,0.187,0.269,0.206,0.051,0.164,0.641,0.174,feeder_congestion,0,0.0
2026-02-02 19:00:00,66.239,23.77,61.32,0.6,0.0,1.0,0.0,0.0,0.837,0.551,1,0,7.2,0,0.656,0.034,0.201,0.269,0.272,0.01,0.097,0.601,0.199,maintenance,0,0.0
2026-02-02 20:00:00,65.69,23.13,49.58,2.87,0.0,0.983,0.0,0.0,0.815,0.542,0,0,7.5,0,0.705,0.0,0.134,0.269,0.275,0.094,0.117,0.614,0.171,feeder_congestion,0,0.0
2026-02-02 21:00:00,59.815,22.16,72.87,1.03,3.99,0.656,0.221,0.0,0.736,0.525,0,0,7.0,0,0.507,0.081,0.102,0.347,0.261,0.017,0.151,0.57,0.118,feeder_congestion,0,0.0
2026-02-02 22:00:00,51.728,20.54,58.69,0.4,0.0,0.207,0.0,0.0,0.291,0.191,0,0,8.0,0,0.122,0.004,0.146,0.269,0.108,0.058,0.076,0.512,0.144,routine_load,0,0.0
2026-02-02 23:00:00,46.645,19.85,56.55,2.21,0.0,0.0,0.0,0.0,0.148,0.116,0,0,6.7,0,0.0,0.098,0.152,0.269,0.133,0.149,0.168,0.413,0.203,routine_load,0,0.0
2026-02-03 00:00:00,41.874,19.74,74.37,2.0,0.0,0.0,0.0,0.0,0.29,0.116,0,0,7.8,0,0.0,0.208,0.207,0.263,0.19,0.058,0.061,0.489,0.271,routine_load,0,0.0
2026-02-03 01:00:00,35.702,19.63,61.22,2.98,0.0,0.0,0.0,0.0,0.251,0.042,0,0,7.3,0,0.0,0.103,0.163,0.263,0.137,0.006,0.115,0.443,0.105,routine_load,0,0.0
2026-02-03 02:00:00,39.361,19.02,65.45,3.9,0.0,0.0,0.0,0.256,0.179,0.17,0,0,6.9,0,0.0,0.001,0.175,0.327,0.141,0.058,0.047,0.434,0.207,routine_load,0,0.0
2026-02-03 03:00:00,40.602,21.21,58.43,3.27,0.0,0.0,0.0,0.076,0.251,0.104,0,0,6.9,0,0.066,0.038,0.194,0.282,0.2,0.096,0.201,0.435,0.205,routine_load,0,0.0
2026-02-03 04:00:00,35.415,20.69,52.79,3.32,0.0,0.0,0.0,0.093,0.179,0.125,0,0,7.5,0,0.0,0.0,0.151,0.286,0.087,0.066,0.198,0.463,0.2,routine_load,0,0.0
2026-02-03 05:00:00,44.657,21.93,56.65,3.73,0.0,0.0,0.0,0.208,0.106,0.127,0,0,6.7,0,0.073,0.0,0.165,0.315,0.139,0.035,0.092,0.408,0.138,routine_load,0,0.0
2026-02-03 06:00:00,48.736,22.8,55.05,5.19,0.0,0.041,0.0,0.627,0.203,0.139,0,0,7.6,0,0.059,0.0,0.116,0.42,0.072,0.1,0.137,0.47,0.081,wind_stress,0,0.0
2026-02-03 07:00:00,45.982,23.82,53.08,4.86,0.0,0.0,0.0,0.532,0.334,0.189,0,0,7.4,0,0.01,0.055,0.16,0.396,0.124,0.102,0.219,0.484,0.199,wind_stress,0,0.0
2026-02-03 08:00:00,54.747,23.73,46.2,2.94,0.0,0.375,0.0,0.0,0.395,0.31,0,0,7.1,0,0.264,0.071,0.149,0.263,0.255,0.094,0.222,0.497,0.239,routine_load,0,0.0
2026-02-03 09:00:00,56.83,25.49,53.68,3.67,0.0,0.491,0.0,0.192,0.385,0.38,0,0,7.5,0,0.061,0.07,0.154,0.311,0.155,0.059,0.123,0.533,0.191,routine_load,0,0.0
2026-02-03 10:00:00,53.549,28.15,49.15,4.05,0.0,0.308,0.0,0.3,0.216,0.177,0,0,6.9,0,0.139,0.08,0.104,0.338,0.156,0.091,0.095,0.441,0.082,routine_load,0,0.0
2026-02-03 11:00:00,49.243,28.23,40.86,3.04,0.0,0.069,0.0,0.013,0.11,0.065,0,0,7.2,0,0.029,0.061,0.158,0.266,0.065,0.026,0.241,0.422,0.153,routine_load,0,0.0
2026-02-03 12:00:00,45.091,27.49,48.66,2.25,0.0,0.0,0.0,0.0,0.16,0.0,0,0,7.1,0,0.0,0.099,0.126,0.263,0.124,0.08,0.083,0.414,0.157,routine_load,0,0.0
2026-02-03 13:00:00,45.306,27.21,51.46,1.69,0.0,0.0,0.0,0.0,0.131,0.031,0,0,6.7,0,0.0,0.062,0.155,0.263,0.145,0.023,0.18,0.391,0.169,routine_load,0,0.0
2026-02-03 14:00:00,49.831,25.14,75.59,1.87,5.02,0.102,0.279,0.0,0.217,0.265,0,0,7.1,0,0.033,0.006,0.164,0.361,0.176,0.085,0.124,0.469,0.148,routine_load,0,0.0
2026-02-03 15:00:00,48.163,26.57,33.96,0.8,0.0,0.009,0.0,0.0,0.195,0.0,0,0,6.5,0,0.0,0.102,0.247,0.263,0.165,0.034,0.122,0.385,0.185,routine_load,1,25.7
2026-02-03 16:00:00,49.492,26.27,44.05,2.06,0.0,0.083,0.0,0.0,0.095,0.172,0,0,7.0,0,0.074,0.0,0.131,0.263,0.113,0.085,0.107,0.432,0.149,routine_load,0,0.0
2026-02-03 17:00:00,66.761,24.15,63.8,2.31,12.22,1.0,0.679,0.0,0.713,0.826,0,0,6.4,0,0.663,0.0,0.122,0.501,0.29,0.156,0.16,0.591,0.132,voltage_drop,0,0.0
2026-02-03 18:00:00,64.619,24.34,47.41,1.02,0.0,0.923,0.0,0.0,0.725,0.491,0,0,6.8,0,0.682,0.175,0.15,0.263,0.269,0.07,0.142,0.552,0.118,feeder_congestion,0,0.0
2026-02-03 19:00:00,60.714,23.46,82.57,1.02,6.02,0.706,0.334,0.0,0.712,0.501,0,0,6.8,0,0.562,0.0,0.112,0.38,0.191,0.164,0.072,0.555,0.137,feeder_congestion,0,0.0
2026-02-03 20:00:00,72.888,20.58,73.0,0.69,12.03,1.0,0.668,0.0,0.818,0.758,0,0,7.5,0,0.767,0.103,0.054,0.497,0.27,0.166,0.14,0.651,0.188,voltage_drop,0,0.0
2026-02-03 21:00:00,61.121,21.26,76.46,1.92,5.1,0.729,0.283,0.0,0.602,0.49,1,0,6.8,0,0.695,0.085,0.143,0.362,0.192,0.118,0.106,0.539,0.152,maintenance,0,0.0
2026-02-03 22:00:00,52.24,20.58,54.44,1.79,0.0,0.236,0.0,0.0,0.164,0.199,0,0,6.7,0,0.0,0.0,0.154,0.263,0.094,0.089,0.136,0.426,0.179,routine_load,0,0.0
2026-02-03 23:00:00,41.884,19.33,69.6,1.03,0.0,0.0,0.0,0.0,0.104,0.091,0,0,7.1,0,0.077,0.214,0.167,0.263,0.122,0.047,0.167,0.423,0.188,routine_load,0,0.0
2026-02-04 00:00:00,43.516,20.98,49.28,4.34,0.0,0.0,0.0,0.383,0.244,0.144,0,0,8.1,0,0.047,0.047,0.16,0.351,0.115,0.081,0.082,0.508,0.191,wind_stress,0,0.0
2026-02-04 01:00:00,40.207,20.1,59.67,1.31,0.0,0.0,0.0,0.0,0.142,0.0,0,0,6.4,0,0.025,0.039,0.135,0.256,0.152,0.053,0.091,0.371,0.128,routine_load,0,0.0
2026-02-04 02:00:00,41.406,19.01,58.24,1.79,0.0,0.0,0.0,0.0,0.189,0.063,0,0,7.5,0,0.067,0.042,0.188,0.256,0.167,0.005,0.071,0.453,0.228,routine_load,0,0.0
2026-02-04 03:00:00,36.192,20.45,53.26,3.66,0.0,0.0,0.0,0.19,0.213,0.266,0,0,7.4,0,0.123,0.091,0.15,0.303,0.046,0.026,0.127,0.483,0.143,routine_load,0,0.0
2026-02-04 04:00:00,41.747,19.56,67.99,3.63,0.0,0.0,0.0,0.179,0.278,0.153,0,0,8.2,0,0.0,0.021,0.145,0.3,0.202,0.081,0.102,0.519,0.17,routine_load,0,0.0
2026-02-04 05:00:00,43.749,20.97,50.74,2.77,0.0,0.0,0.0,0.0,0.082,0.122,0,1,7.3,0,0.233,0.0,0.203,0.256,0.117,0.102,0.127,0.44,0.16,routine_load,0,0.0
2026-02-04 06:00:00,45.655,23.53,56.47,2.75,0.0,0.0,0.0,0.0,0.277,0.14,0,0,7.2,0,0.0,0.103,0.166,0.256,0.179,0.05,0.111,0.46,0.163,routine_load,0,0.0
2026-02-04 07:00:00,47.839,23.78,56.64,3.59,0.0,0.0,0.0,0.168,0.226,0.22,0,0,7.2,0,0.0,0.0,0.238,0.297,0.188,0.021,0.199,0.468,0.125,routine_load,0,0.0
2026-02-04 08:00:00,57.591,24.47,72.87,3.43,3.15,0.533,0.175,0.123,0.5,0.406,0,0,7.2,0,0.3,0.0,0.12,0.348,0.162,0.054,0.127,0.532,0.076,routine_load,0,0.0
2026-02-04 09:00:00,55.545,26.29,43.39,2.51,0.0,0.419,0.0,0.0,0.439,0.376,0,0,7.6,0,0.166,0.025,0.261,0.256,0.198,0.0,0.111,0.54,0.231,routine_load,0,0.0
2026-02-04 10:00:00,54.24,26.82,50.07,3.5,0.0,0.347,0.0,0.142,0.31,0.304,0,0,6.9,0,0.16,0.205,0.196,0.291,0.193,0.131,0.115,0.477,0.206,routine_load,0,0.0
2026-02-04 11:00:00,57.456,26.25,67.15,2.96,5.61,0.525,0.311,0.0,0.304,0.343,0,0,8.7,0,0.291,0.038,0.12,0.365,0.171,0.092,0.192,0.583,0.062,routine_load,0,0.0
2026-02-04 12:00:00,46.8,28.11,52.52,3.24,0.0,0.0,0.0,0.067,0.233,0.113,1,0,7.6,0,0.016,0.163,0.161,0.272,0.216,0.08,0.172,0.472,0.155,maintenance,0,0.0
2026-02-04 13:00:00,43.614,26.15,50.11,2.01,0.0,0.0,0.0,0.0,0.09,0.0,0,0,7.1,0,0.122,0.056,0.143,0.256,0.087,0.096,0.176,0.406,0.12,routine_load,0,0.0
2026-02-04 14:00:00,43.493,26.4,79.69,2.37,4.76,0.0,0.264,0.0,0.197,0.114,0,0,7.1,0,0.097,0.068,0.201,0.348,0.144,0.073,0.106,0.437,0.225,routine_load,0,0.0
2026-02-04 15:00:00,46.737,26.89,47.88,1.43,0.0,0.0,0.0,0.0,0.12,0.201,0,0,7.2,0,0.0,0.076,0.143,0.256,0.125,0.054,0.144,0.45,0.178,routine_load,0,0.0
2026-02-04 16:00:00,51.643,26.77,51.31,1.81,0.0,0.202,0.0,0.0,0.232,0.263,0,0,7.2,0,0.12,0.025,0.13,0.256,0.219,0.059,0.102,0.474,0.124,routine_load,0,0.0
2026-02-04 17:00:00,56.203,25.15,69.37,1.58,1.02,0.456,0.057,0.0,0.415,0.31,0,0,7.5,0,0.506,0.064,0.197,0.275,0.209,0.1,0.141,0.523,0.22,routine_load,0,0.0
2026-02-04 18:00:00,69.778,22.51,82.41,1.89,6.65,1.0,0.37,0.0,0.773,0.629,0,0,7.4,0,0.555,0.096,0.163,0.385,0.271,0.109,0.105,0.614,0.184,voltage_drop,0,0.0
2026-02-04 19:00:00,71.951,21.31,74.99,1.7,7.2,1.0,0.4,0.0,0.79,0.767,0,0,7.9,0,0.716,0.075,0.063,0.396,0.36,0.12,0.101,0.674,0.184,voltage_drop,1,118.3
2026-02-04 20:00:00,64.953,21.81,76.44,0.11,6.68,0.942,0.371,0.0,0.717,0.658,0,0,6.7,0,0.646,0.025,0.23,0.385,0.292,0.082,0.089,0.578,0.189,voltage_drop,1,225.9
2026-02-04 21:00:00,59.209,21.12,60.04,1.15,0.0,0.623,0.0,0.0,0.641,0.474,0,0,7.2,0,0.516,0.12,0.164,0.256,0.22,0.031,0.119,0.562,0.204,feeder_congestion,0,0.0
2026-02-04 22:00:00,55.631,18.55,77.45,1.86,15.43,0.424,0.857,0.0,0.242,0.375,0,0,6.7,0,0.336,0.0,0.164,0.556,0.15,0.182,0.153,0.47,0.193,heavy_rain,0,0.0
2026-02-04 23:00:00,47.367,19.17,57.91,2.37,0.0,0.0,0.0,0.0,0.242,0.193,0,0,7.0,0,0.06,0.101,0.222,0.256,0.188,0.072,0.155,0.451,0.147,routine_load,0,0.0
2026-02-05 00:00:00,41.411,19.74,64.9,2.88,0.0,0.0,0.0,0.0,0.182,0.094,0,0,6.9,0,0.033,0.1,0.213,0.247,0.108,0.041,0.045,0.42,0.194,routine_load,0,0.0
2026-02-05 01:00:00,36.471,20.54,66.75,2.94,0.0,0.0,0.0,0.0,0.359,0.19,0,0,7.5,0,0.0,0.08,0.296,0.247,0.214,0.047,0.072,0.494,0.203,routine_load,0,0.0
2026-02-05 02:00:00,39.487,19.74,66.28,2.31,0.0,0.0,0.0,0.0,0.203,0.024,0,0,6.8,0,0.083,0.145,0.152,0.247,0.196,0.069,0.022,0.406,0.224,routine_load,0,0.0
2026-02-05 03:00:00,42.2,20.73,84.29,3.65,3.97,0.0,0.22,0.186,0.211,0.11,0,0,7.8,0,0.0,0.098,0.225,0.371,0.171,0.076,0.054,0.479,0.146,routine_load,0,0.0
2026-02-05 04:00:00,47.965,20.37,63.42,2.6,0.0,0.0,0.0,0.0,0.142,0.0,0,0,7.8,0,0.0,0.0,0.153,0.247,0.109,0.026,0.042,0.453,0.154,routine_load,0,0.0
2026-02-05 05:00:00,49.073,21.85,65.94,4.15,0.0,0.06,0.0,0.329,0.296,0.209,0,0,7.5,0,0.058,0.124,0.205,0.329,0.153,0.024,0.01,0.488,0.206,routine_load,0,0.0
2026-02-05 06:00:00,46.815,23.55,52.98,4.23,0.0,0.0,0.0,0.352,0.146,0.11,0,1,6.5,0,0.02,0.076,0.239,0.335,0.159,0.113,0.06,0.401,0.208,wind_stress,0,0.0
2026-02-05 07:00:00,49.288,23.37,57.08,3.26,0.0,0.072,0.0,0.074,0.343,0.094,0,0,7.8,0,0.009,0.083,0.16,0.266,0.193,0.055,0.16,0.493,0.192,routine_load,0,0.0
2026-02-05 08:00:00,56.364,24.56,38.99,2.71,0.0,0.465,0.0,0.0,0.479,0.351,0,0,6.9,0,0.175,0.09,0.307,0.247,0.303,0.042,0.072,0.504,0.191,routine_load,0,0.0
2026-02-05 09:00:00,63.69,24.7,79.0,2.52,5.57,0.872,0.309,0.0,0.444,0.501,0,1,7.0,0,0.544,0.081,0.216,0.355,0.167,0.104,0.122,0.53,0.103,routine_load,0,0.0
2026-02-05 10:00:00,51.414,26.8,46.7,2.03,0.0,0.19,0.0,0.0,0.224,0.036,0,0,7.4,0,0.005,0.007,0.168,0.247,0.176,0.06,0.076,0.443,0.208,routine_load,1,59.0
2026-02-05 11:00:00,45.727,27.69,45.18,1.91,0.0,0.0,0.0,0.0,0.122,0.008,0,0,6.7,0,0.067,0.039,0.045,0.247,0.118,0.026,0.059,0.388,0.051,routine_load,0,0.0
2026-02-05 12:00:00,43.503,27.64,47.4,2.17,0.0,0.0,0.0,0.0,0.073,0.046,0,0,7.7,0,0.0,0.127,0.189,0.247,0.023,0.048,0.136,0.447,0.121,routine_load,0,0.0
2026-02-05 13:00:00,45.772,27.32,50.68,1.65,0.0,0.0,0.0,0.0,0.203,0.024,0,0,7.5,0,0.0,0.073,0.261,0.247,0.197,0.078,0.155,0.446,0.163,routine_load,0,0.0
2026-02-05 14:00:00,46.029,26.16,60.16,0.67,0.0,0.0,0.0,0.0,0.18,0.06,0,0,8.6,0,0.0,0.085,0.204,0.247,0.131,0.062,0.018,0.51,0.193,routine_load,0,0.0
2026-02-05 15:00:00,53.575,26.0,60.73,1.25,10.3,0.31,0.572,0.0,0.341,0.3,0,1,7.3,0,0.133,0.115,0.219,0.447,0.229,0.162,0.138,0.499,0.245,heavy_rain,0,0.0
2026-02-05 16:00:00,54.716,26.17,43.4,1.5,0.0,0.373,0.0,0.0,0.307,0.138,0,0,7.1,0,0.099,0.061,0.178,0.247,0.202,0.082,0.087,0.454,0.199,routine_load,0,0.0
2026-02-05 17:00:00,59.799,25.29,72.6,1.1,4.39,0.656,0.244,0.0,0.729,0.411,0,0,8.1,0,0.635,0.141,0.182,0.332,0.294,0.104,0.016,0.613,0.139,feeder_congestion,1,111.7
2026-02-05 18:00:00,62.153,24.63,47.0,0.67,0.0,0.786,0.0,0.0,0.701,0.444,0,0,6.2,0,0.618,0.088,0.184,0.247,0.242,0.004,0.057,0.508,0.148,feeder_congestion,0,0.0
2026-02-05 19:00:00,72.11,23.73,79.53,0.1,11.45,1.0,0.636,0.0,0.764,0.847,0,1,7.2,0,0.629,0.008,0.165,0.47,0.248,0.193,0.071,0.646,0.141,voltage_drop,1,36.0
2026-02-05 20:00:00,67.305,21.91,54.08,2.24,0.0,1.0,0.0,0.0,0.787,0.536,0,0,7.1,0,0.648,0.055,0.182,0.247,0.36,0.065,0.111,0.583,0.202,feeder_congestion,0,0.0
2026-02-05 21:00:00,59.494,20.15,83.94,1.57,1.05,0.639,0.058,0.0,0.714,0.48,0,0,7.7,0,0.398,0.051,0.181,0.267,0.274,0.09,0.098,0.602,0.206,feeder_congestion,0,0.0
2026-02-05 22:00:00,51.509,19.76,57.63,2.02,0.0,0.195,0.0,0.0,0.219,0.142,0,0,8.7,0,0.115,0.079,0.212,0.247,0.234,0.115,0.058,0.534,0.116,routine_load,0,0.0
2026-02-05 23:00:00,50.071,19.11,85.65,2.17,4.68,0.115,0.26,0.0,0.293,0.324,0,1,6.8,0,0.029,0.01,0.181,0.338,0.168,0.101,0.111,0.47,0.167,routine_load,0,0.0
2026-02-06 00:00:00,49.441,19.47,78.66,2.65,11.48,0.08,0.638,0.0,0.149,0.088,0,0,7.6,0,0.0,0.195,0.248,0.461,0.153,0.071,0.018,0.456,0.211,heavy_rain,0,0.0
2026-02-06 01:00:00,38.503,18.46,73.38,2.73,0.0,0.0,0.0,0.0,0.155,0.022,0,0,7.7,0,0.0,0.137,0.305,0.238,0.162,0.0,0.027,0.452,0.154,routine_load,0,0.0
2026-02-06 02:00:00,38.33,18.71,53.65,2.87,0.0,0.0,0.0,0.0,0.031,0.03,0,0,7.7,0,0.0,0.102,0.178,0.238,0.156,0.003,0.143,0.436,0.198,routine_load,0,0.0
2026-02-06 03:00:00,38.492,20.37,58.83,3.54,0.0,0.0,0.0,0.155,0.153,0.075,0,0,7.2,0,0.0,0.093,0.284,0.276,0.046,0.03,0.0,0.429,0.196,routine_load,0,0.0
2026-02-06 04:00:00,42.585,21.35,54.12,3.85,0.0,0.0,0.0,0.243,0.09,0.041,0,0,7.4,0,0.178,0.145,0.231,0.298,0.106,0.119,0.088,0.429,0.218,routine_load,0,0.0
2026-02-06 05:00:00,40.283,20.26,65.06,4.23,0.0,0.0,0.0,0.353,0.224,0.169,0,0,6.6,0,0.069,0.0,0.171,0.326,0.176,0.11,0.0,0.421,0.186,wind_stress,0,0.0
2026-02-06 06:00:00,47.467,21.05,61.97,2.72,0.0,0.0,0.0,0.0,0.221,0.0,0,0,7.9,0,0.0,0.106,0.27,0.238,0.213,0.07,0.067,0.466,0.253,routine_load,0,0.0
